vehicle_type,manufacturer,year,model,battery_code,replacement_type,technology,description,image_link
Passenger & SUV,Ford,2014,XR6,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,B-Max Diesel,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,B-Max Fox 13,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,B-Max Titanium,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,B-Max Trend,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Cortina,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Cortina,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ecosport 1.0 Ecoboost,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ecosport 1.5 TDCi,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ecosport 1.5 TIVCT,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Escort Range,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Everest,650,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 95 | Reserve Capacity Minutes: 145 | SANS CCA Amps: 470 | EN CCA Amps: 395 | DIN CCA Amps: 703 | SAE CCA Amps: 740 | IEC CCA Amps: 640 | Max length mm: 307 | Overall width mm: 175 | Overall height mm: 222,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/650.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Explorer,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fairmont,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Falcon,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fiesta,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fiesta ecoboost,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Figo,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Figo diesel,612,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 45 | Reserve Capacity Minutes: 69 | SANS CCA Amps: 220 | EN CCA Amps: 190 | DIN CCA Amps: 308.75 | SAE CCA Amps: 325 | IEC CCA Amps: 310 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/612.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus 1.6,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus 1.8,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus Diesel,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus Gdi,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus Petrol,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Focus st 2.0,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fusion 1.5 EcoBoost Trend,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fusion 2.0 EcoBoost Titanium,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fusion 2.0 EcoBoost Trend,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Fusion 2.0 TDCi Titanium Powershift,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Futura,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,FWD Escort 1300,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,FWD Escort 1400,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,FWD Escort 1600,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Gli,640/3,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Granada,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Granada 2.0L,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Granada AT,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Granada with aircon,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Grand Tourneo Connect 1.6 EcoBoost Titanium AT LWB,668,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: 135 | SANS CCA Amps: 430 | EN CCA Amps: 370 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 610 | Max length mm: 315 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/668.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Grand Tourneo Connect 1.6 TDCi Titanium LWB,668,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: 135 | SANS CCA Amps: 430 | EN CCA Amps: 370 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 610 | Max length mm: 315 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/668.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ikon,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ikon Diesel,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ikon Petrol,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Ka,618/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 50 | SANS CCA Amps: 200 | EN CCA Amps: 165 | DIN CCA Amps: 309 | SAE CCA Amps: 325 | IEC CCA Amps: 270 | Max length mm: 207 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/618-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Kuga 1.5T Ambiente,659,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: - | SANS CCA Amps: | EN CCA Amps: - | DIN CCA Amps: | SAE CCA Amps: 600 | IEC CCA Amps: | Max length mm: 242 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/659.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Kuga 1.5T Trend AT,659,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: - | SANS CCA Amps: | EN CCA Amps: - | DIN CCA Amps: | SAE CCA Amps: 600 | IEC CCA Amps: | Max length mm: 242 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/659.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Ford,2015,Kuga 1.6 ecoboost,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
